16.269910	17.452774	0
1.026672	0.586658	2
6.390587	5.228162	1
16.273480	17.692347	0
16.583315	18.642595	0
8.871119	10.168225	1
16.643716	17.712266	0
5.662353	6.021595	1
0.591329	-0.156089	2
16.564569	16.191579	0
8.292059	7.363676	1
0.048851	-0.169578	2
1.044203	1.373854	2
-0.901858	0.156274	2
1.324404	0.701796	2
0.710568	1.228525	2
-0.392090	-1.017330	2
-1.574179	-1.423918	2
8.228823	6.860314	1
0.253280	1.201766	2
0.238980	0.519154	2
9.232064	10.655149	1
-0.999849	-1.534919	2
8.762172	9.324176	1
-0.336556	-0.217836	2
7.282446	7.593953	1
-0.435349	0.306516	2
16.988251	16.792207	0
15.634140	15.841176	0
15.529747	16.547693	0
9.248147	10.875804	1
0.268917	0.051032	2
0.160904	1.227547	2
17.934094	18.639735	0
16.913921	16.319285	0
7.593308	7.501591	1
1.906697	0.658995	2
7.124861	8.191661	1
0.129177	1.087057	2
17.240825	17.379747	0
-0.593209	-0.028195	2
0.634149	1.662486	2
16.612638	16.494916	0
7.453422	7.134468	1
16.071120	14.490063	0
7.742495	9.844430	1
16.024564	14.416131	0
14.410278	14.191572	0
0.774389	1.014581	2
16.477268	15.656225	0
7.141828	7.784828	1
2.094258	3.126347	2
7.494836	6.527420	1
15.462340	16.607567	0
-0.493728	-0.554711	2
1.334718	2.080021	2
17.872397	19.500790	0
-0.594868	-0.763380	2
5.951303	7.009335	1
2.322363	2.749968	2
8.081327	7.651962	1
15.667987	15.120747	0
15.529695	14.875617	0
15.827243	16.356819	0
-0.798442	-0.007918	2
-0.210798	-0.723582	2
0.121894	-1.964294	2
15.807744	15.046472	0
0.229729	1.653429	2
14.990470	14.441911	0
7.488382	5.807204	1
1.373309	0.822635	2
9.118035	8.105907	1
0.292005	-0.299926	2
2.063170	1.766577	2
8.706111	8.179170	1
15.073884	14.477224	0
16.089315	15.249515	0
0.319302	-1.072808	2
16.365704	16.077886	0
16.470106	17.587993	0
7.724517	7.335911	1
14.300574	14.538444	0
7.865456	8.771648	1
16.946852	17.789369	0
9.331223	10.617217	1
8.451483	8.062115	1
0.103892	1.342075	2
2.093448	1.640709	2
-0.079629	2.396236	2
6.858760	7.724053	1
-0.274656	0.526343	2
16.396938	18.022145	0
-1.239488	-0.402455	2
16.054098	15.770526	0
6.731998	5.861340	1
15.401549	14.569261	0
14.424114	14.879172	0
-1.654132	-2.978263	2
17.112072	18.531296	0
2.243768	3.445309	2
17.070088	17.007455	0
1.793646	3.318510	2
16.034246	15.027942	0
1.431434	1.140667	2
9.436439	10.061781	1
14.409794	14.439385	0
6.988632	7.699889	1
8.605533	7.645112	1
16.472189	18.828295	0
9.191902	10.061037	1
0.962265	2.009986	2
7.763513	8.631056	1
15.200498	14.961097	0
15.941886	14.463042	0
-0.284822	1.374167	2
7.108511	7.381163	1
1.929330	1.270876	2
16.219043	16.526979	0
8.849139	9.627451	1
-1.147553	-3.368227	2
6.545871	5.542078	1
9.670978	9.673327	1
8.721100	7.044409	1
6.646094	6.414508	1
8.255753	10.327679	1
16.330432	14.339671	0
17.242134	16.523885	0
15.213832	15.973078	0
8.278392	9.424656	1
8.166881	7.838307	1
7.284258	6.904266	1
17.540309	18.705736	0
16.833492	16.096554	0
9.170008	8.612869	1
18.157147	17.677893	0
2.033926	-0.425365	2
-0.743545	-0.265055	2
7.002847	7.154416	1
-0.550401	-0.808796	2
0.125885	0.644667	2
8.071515	8.023085	1
15.273817	14.183782	0
16.421055	16.734389	0
8.720355	10.177324	1
10.109019	10.920070	1
7.537151	7.307823	1
-0.447329	0.547368	2
7.686189	7.312300	1
13.926053	15.122500	0
8.346711	8.492121	1
17.242667	16.664150	0
0.328779	0.915435	2
14.356790	14.400874	0
16.216026	15.821003	0
16.340531	16.553954	0
14.965341	15.014554	0
1.547530	2.162814	2
18.045114	18.442959	0
14.573297	13.209491	0
16.418386	14.337760	0
8.001333	8.171876	1
16.392963	17.415992	0
16.644266	16.461732	0
0.384291	-1.053886	2
16.358807	18.079821	0
-1.338015	-1.733819	2
8.440134	8.840261	1
16.725748	16.155279	0
15.054447	14.555435	0
14.389461	15.675246	0
8.430092	7.408520	1
-0.471070	-1.038425	2
16.440353	15.282021	0
15.437504	15.107279	0
1.051271	2.252285	2
7.631779	7.259823	1
8.020911	8.774493	1
16.613913	16.799940	0
8.597263	8.819022	1
16.674187	16.849593	0
0.978707	1.991647	2
-0.396461	-1.834460	2
17.166419	17.763084	0
-0.720194	-0.801894	2
7.886609	7.591568	1
16.786516	17.631734	0
1.048009	1.485489	2
1.369891	1.714014	2
1.012608	0.452842	2
6.942738	5.784213	1
8.064687	7.263656	1
16.200131	16.313642	0
7.958505	8.013007	1
0.679980	1.547843	2
1.133271	2.533385	2
1.280679	-0.005091	2
-0.982287	-1.091987	2
16.276423	16.325706	0
-0.369356	-1.845938	2
0.625364	0.967437	2
8.094218	8.123797	1
7.175305	7.082060	1
1.373737	0.812568	2
-1.029102	-0.005044	2
15.152608	16.957311	0
16.201434	16.505663	0
-0.885802	-2.396891	2
15.552213	15.672501	0
-1.325216	-2.412050	2
15.252724	14.642840	0
6.754817	5.654343	1
16.138067	16.418036	0
9.730180	9.279802	1
15.718239	16.327894	0
15.523917	15.286042	0
15.768037	15.674452	0
8.780424	9.133258	1
15.404375	16.431475	0
-2.152926	-1.115519	2
16.130695	16.293307	0
15.678495	15.756613	0
8.264809	8.035750	1
0.830017	1.784329	2
6.335825	4.976521	1
14.906789	14.973177	0
14.656340	13.002502	0
-1.089473	1.301035	2
7.539282	6.963631	1
-0.470834	0.162594	2
15.850863	14.649475	0
0.181619	-1.047629	2
1.940267	1.269113	2
16.473774	17.089761	0
-0.210372	-1.085500	2
15.656052	16.477472	0
16.092141	16.341714	0
7.075116	7.303979	1
17.049322	15.584203	0
14.603228	15.927321	0
15.358188	16.042807	0
0.764046	1.116946	2
16.841289	17.122521	0
0.731709	2.612994	2
15.414362	15.865370	0
9.022836	9.270755	1
7.607465	6.896074	1
15.469578	14.897755	0
14.988849	14.044409	0
15.425676	16.385018	0
0.088878	0.472293	2
15.178618	15.209597	0
1.332029	1.415354	2
1.955684	2.531053	2
1.012630	-1.049481	2
7.031843	6.482812	1
7.474564	8.110840	1
8.013493	8.283292	1
9.280702	9.445196	1
7.817060	7.624119	1
-0.587583	-1.535194	2
9.018170	9.147530	1
7.776715	7.192126	1
13.774395	15.201600	0
15.479605	14.496773	0
0.523295	0.664518	2
15.208824	15.282365	0
17.461687	16.483433	0
14.471107	14.134432	0
16.516360	18.544176	0
15.262687	15.097320	0
0.595296	0.692899	2
7.849935	8.918380	1
10.220345	10.752876	1
-0.316283	-0.076406	2
0.003016	0.785494	2
10.015792	11.669948	1
8.595067	6.897747	1
-1.227260	-1.654509	2
-0.738162	-1.973978	2
15.874085	16.929935	0
0.611769	-0.067141	2
8.962881	9.299864	1
15.798895	15.704758	0
7.269712	7.527724	1
14.297040	13.615778	0
-0.248201	-2.414039	2
8.110468	8.050266	1
8.773195	8.547534	1
8.051205	8.174272	1
0.416497	0.052402	2
-0.405679	0.134770	2
9.715164	10.208033	1
17.197829	15.278158	0
0.950814	1.210969	2
15.170879	14.829488	0
7.116324	6.777057	1
6.694594	7.816607	1
8.362800	6.267617	1
15.378238	17.216417	0
17.092918	16.915782	0
15.167199	13.732676	0
8.465210	10.006217	1
7.569032	9.006322	1
8.511963	8.054390	1
16.369935	15.897764	0
-0.531210	-0.608893	2
8.551047	9.240515	1
18.950430	19.000603	0
15.909093	14.640803	0
8.259085	7.907323	1
0.056149	2.536714	2
0.105149	0.555673	2
7.776065	7.567641	1
16.848871	18.306456	0
7.474276	7.152979	1
-1.202109	-1.565503	2
9.761449	8.606044	1
9.309629	8.763875	1
16.434581	15.674467	0
16.286322	16.769546	0
0.549578	-0.065995	2
16.584638	17.840179	0
16.303854	16.021405	0
-1.212455	0.699679	2
7.684736	6.928406	1
9.178138	8.353949	1
16.639383	15.430106	0
0.045358	-1.161858	2
7.419020	8.920412	1
9.528508	10.259866	1
8.876206	6.965333	1
1.044107	-0.376353	2
-0.306080	-1.879410	2
8.774891	10.457234	1
0.388598	0.331396	2
0.001051	-1.925860	2
0.763611	0.893274	2
9.307168	8.345478	1
8.059336	6.634419	1
15.557783	15.042232	0
17.053021	15.918167	0
15.495476	16.165264	0
4.908838	5.699483	1
8.414644	8.214061	1
-0.052942	0.564045	2
-0.634996	-0.122172	2
8.710186	8.724034	1
17.682523	17.416326	0
14.978837	14.650723	0
14.594763	13.425860	0
7.107516	9.052825	1
7.656696	8.351310	1
14.707911	16.006700	0
1.095594	0.595214	2
8.620129	9.056899	1
8.736464	8.343107	1
17.401333	16.814051	0
8.622477	6.460466	1
15.456642	15.301910	0
9.465240	8.835907	1
7.843790	8.435904	1
1.185117	2.034216	2
8.281673	10.729772	1
16.143763	14.981926	0
8.527936	8.935517	1
16.345679	16.000063	0
13.542187	12.439066	0
0.753266	-0.217009	2
8.867804	10.654776	1
-0.509432	-2.151426	2
6.657774	8.352039	1
16.415907	16.551263	0
16.115178	16.116480	0
8.230171	8.466539	1
7.951705	8.788780	1
0.348441	0.207488	2
16.754993	18.097739	0
0.131570	1.354898	2
8.657098	8.028591	1
16.196395	17.697971	0
7.628109	7.507694	1
15.247087	14.770416	0
16.504670	15.946787	0
18.242428	16.187791	0
0.139902	0.294941	2
15.263024	15.601563	0
16.984547	15.454126	0
0.254848	0.110910	2
0.623893	0.779794	2
-0.627056	-1.432905	2
-0.285706	0.279480	2
8.121424	7.304584	1
15.763564	15.534450	0
-0.749883	0.597083	2
-0.080799	-1.304253	2
14.534912	14.264222	0
7.528612	8.287342	1
7.277293	7.384090	1
7.139586	8.338772	1
15.642256	14.026117	0
-0.282959	0.698657	2
-0.357326	-0.395860	2
0.177891	1.678714	2
0.716396	0.881009	2
-1.422856	-1.254924	2
8.602649	8.792418	1
15.890108	15.947148	0
8.312049	8.444202	1
1.014585	0.324684	2
-1.689434	-1.960725	2
-1.024869	0.545896	2
8.166867	7.924354	1
-0.016473	0.868381	2
0.098946	0.523644	2
0.045485	0.455600	2
0.507023	-0.193840	2
16.644443	17.253739	0
-2.123839	-2.757075	2
8.326160	6.433375	1
17.146435	16.915138	0
-0.122973	2.718642	2
16.532333	15.213226	0
7.973930	8.771513	1
8.001158	8.257919	1
13.266164	13.130038	0
-0.143878	0.337246	2
16.059114	16.776983	0
16.985633	17.291131	0
6.483967	7.326917	1
16.006695	15.850205	0
7.283953	8.410395	1
8.434279	9.785264	1
10.004355	9.712024	1
-1.276915	-2.434666	2
0.140501	3.121095	2
-0.422913	-0.975218	2
8.450943	8.282162	1
14.494600	12.889703	0
15.033887	14.414246	0
2.364611	3.070405	2
15.963034	16.159519	0
0.326882	-0.138109	2
8.673500	7.406742	1
15.930065	18.225345	0
15.782598	15.164604	0
16.006467	17.050592	0
7.422714	7.725485	1
15.103396	15.653962	0
-1.909554	-2.204468	2
-0.230828	2.631884	2
0.602145	1.377521	2
-1.779355	-2.951514	2
15.207772	15.424394	0
-0.938280	-1.393685	2
-2.315155	-1.624861	2
16.281112	16.795014	0
17.062488	16.056146	0
7.644705	9.258996	1
6.931266	5.138351	1
8.425204	8.824336	1
8.215514	7.925785	1
17.848305	18.041808	0
14.852060	15.475443	0
16.421738	15.006442	0
0.533351	0.144949	2
15.240982	13.429349	0
17.390380	17.377961	0
16.195602	16.310595	0
14.725510	14.266060	0
-0.199471	0.178392	2
16.112692	15.837375	0
16.945666	14.588834	0
-0.965203	-1.236476	2
8.926211	7.292264	1
15.947811	15.325115	0
1.174134	-0.324157	2
0.424800	-0.329742	2
7.768597	8.896807	1
15.736592	13.496525	0
8.828359	7.590507	1
14.649180	14.429652	0
9.987156	11.648296	1
-2.431575	-3.205794	2
1.674664	0.470667	2
0.444121	1.246250	2
5.905656	6.534012	1
0.262458	0.437166	2
6.083758	6.241835	1
7.628401	7.405582	1
1.069165	0.671247	2
6.736221	8.444221	1
16.424665	15.789586	0
9.545502	11.347590	1
8.017342	7.358233	1
-0.389061	0.165336	2
15.537921	14.486071	0
8.814395	9.387529	1
0.448878	-0.448061	2
14.601505	15.264738	0
9.263910	10.400692	1
16.483171	16.805249	0
-0.372544	-0.972096	2
16.098250	14.321740	0
15.952837	14.792669	0
-0.691378	-0.102086	2
1.358205	0.853183	2
-1.596648	-2.745844	2
-0.649404	0.570700	2
16.714797	16.846393	0
1.089288	0.867478	2
8.942735	9.635365	1
15.146376	14.075357	0
10.059800	8.999273	1
7.390444	7.002526	1
-0.934293	-2.064029	2
7.625809	9.565313	1
15.914617	13.965030	0
0.379997	2.420709	2
8.911613	10.471549	1
0.347051	0.727709	2
8.502741	6.344894	1
0.141170	0.260170	2
8.972634	8.446471	1
9.501976	6.211194	1
17.585054	17.649224	0
15.382552	14.551987	0
1.316303	1.990449	2
0.038920	-0.178255	2
14.769732	16.867056	0
15.733041	16.236802	0
7.168510	6.361978	1
0.565843	1.046537	2
-2.207802	-3.080265	2
15.313675	16.566262	0
6.934215	9.107926	1
9.143162	9.983225	1
0.412210	0.562705	2
0.393182	0.250738	2
16.824203	17.240044	0
15.529632	15.580414	0
-0.474711	-0.568035	2
16.652527	14.426724	0
8.306560	8.092576	1
-0.272627	1.237898	2
16.556199	17.325174	0
8.608390	8.093162	1
7.202006	7.308753	1
0.513886	-0.343007	2
16.503357	14.702095	0
0.257030	0.780193	2
8.505225	7.069917	1
1.159051	0.554338	2
8.813725	8.272932	1
16.286493	15.269646	0
7.263865	7.714026	1
0.587073	2.802623	2
0.306250	-0.101222	2
-1.459774	-3.385557	2
16.201564	17.642962	0
14.885822	16.254898	0
7.710685	8.551397	1
-1.249437	-1.772069	2
8.250498	9.880382	1
7.318073	7.250705	1
6.136729	6.805297	1
16.676810	19.272652	0
15.423769	15.999943	0
-1.967045	-2.508352	2
7.934965	7.164591	1
-0.296669	-0.146826	2
7.741473	8.306332	1
6.605467	8.316315	1
0.583997	0.652904	2
0.724912	0.415707	2
5.592713	6.485104	1
16.061005	16.501164	0
-1.541166	-1.317885	2
8.105814	6.992428	1
8.620285	8.943282	1
-0.093238	-0.263707	2
17.132988	16.871522	0
6.832021	4.876375	1
9.665938	9.312087	1
-0.345427	1.045979	2
-1.972075	-2.072887	2
-0.996003	-0.322811	2
0.853144	-0.692147	2
1.993060	2.482632	2
5.978385	4.947649	1
6.503984	5.297253	1
0.218454	0.147069	2
-0.416609	-0.321324	2
9.483018	11.014632	1
0.926229	0.391891	2
15.128360	16.339516	0
8.368217	8.313087	1
6.879103	6.862298	1
0.215728	1.481457	2
0.212598	1.243035	2
2.257245	1.639432	2
0.554694	1.259854	2
-0.238025	0.059207	2
-0.943333	-0.876959	2
16.040769	16.024465	0
16.959502	17.179927	0
14.448593	14.623019	0
9.181744	8.532762	1
0.298188	-0.311280	2
16.295233	18.306962	0
8.747166	9.515528	1
17.036478	17.112544	0
1.040115	1.117159	2
8.500459	8.213805	1
10.496456	10.839965	1
7.865354	6.860667	1
-1.417964	-0.096848	2
-1.009467	-1.308828	2
15.441283	15.075941	0
0.656242	1.367336	2
-0.760552	-0.066642	2
7.412528	7.276631	1
0.320960	-1.020853	2
6.282934	7.344949	1
7.118719	7.994083	1
7.192504	9.842910	1
16.548521	17.139973	0
7.857964	7.777431	1
16.898466	15.898467	0
0.226931	0.514235	2
0.329454	-0.269590	2
8.117818	7.065626	1
8.827306	9.649240	1
8.827275	8.957130	1
16.363162	16.347086	0
7.204061	7.316600	1
14.601780	17.047349	0
5.462690	5.220120	1
-0.042519	0.439435	2
0.531898	0.585739	2
16.464329	15.577135	0
-0.678787	0.407172	2
15.711743	14.671499	0
-0.710613	-0.594309	2
15.239296	15.822130	0
8.899652	7.918609	1
0.971970	-1.209167	2
7.185502	6.791839	1
7.872289	8.036171	1
16.505027	18.621596	0
7.121773	5.792518	1
17.287975	18.056929	0
15.290982	13.725144	0
-1.758699	-0.106973	2
15.263025	15.733707	0
16.028842	16.769438	0
16.377104	16.775677	0
1.097023	1.517096	2
8.880378	9.941307	1
16.126311	17.131778	0
0.246158	-0.228976	2
15.194651	15.055791	0
16.037275	16.324259	0
9.275104	10.535861	1
15.429563	15.587025	0
15.752718	18.566117	0
14.333436	14.511779	0
6.607039	4.950952	1
16.611489	15.395143	0
8.439912	8.852637	1
8.515850	8.048079	1
0.243819	1.297142	2
0.303324	0.203573	2
6.794736	9.127136	1
7.254059	8.283758	1
8.464087	6.625036	1
9.091259	8.313116	1
17.113546	16.983554	0
0.204090	0.396599	2
8.175074	9.469220	1
17.131121	16.405009	0
-1.019348	-0.120765	2
1.024914	2.232837	2
6.918454	7.943763	1
-0.120023	0.063256	2
9.465045	9.968574	1
8.566057	8.893852	1
16.834141	17.440888	0
-0.318994	-0.409445	2
18.174718	20.540697	0
17.089052	17.175786	0
0.303876	1.168941	2
-0.101046	-0.157097	2
16.270460	16.331283	0
15.967316	16.697699	0
15.775438	16.654709	0
1.746786	3.142112	2
16.114048	18.102731	0
7.702899	6.617343	1
6.947490	7.188440	1
1.001819	1.051495	2
1.601993	3.839788	2
0.543868	2.350957	2
16.575454	18.232559	0
15.197856	15.567835	0
-1.267177	-1.952700	2
16.014819	15.745288	0
15.208320	16.108957	0
-0.977117	-1.390123	2
5.424937	6.346983	1
1.641672	2.024686	2
0.919471	-0.563440	2
-0.667787	0.574626	2
16.578272	16.924436	0
8.394786	7.184426	1
15.923702	16.216611	0
0.185801	0.063582	2
14.692240	15.254416	0
8.514091	6.838185	1
16.169324	17.491296	0
