8.344524	8.192605
8.535160	7.625980
8.222277	8.385390
9.916689	11.257945
10.757416	9.554878
10.908833	12.295878
10.236376	9.686576
10.209078	11.641213
8.752507	7.154926
9.086838	11.371124
8.027098	8.246575
8.654375	9.265191
8.465128	9.596595
8.282695	8.359751
10.735616	11.693762
6.909169	7.544092
9.657923	9.599830
9.335662	8.260311
8.740306	8.667491
7.664935	7.431366
9.370258	10.077189
9.122215	8.548179
9.547797	9.241082
11.344146	10.182925
9.844255	9.357187
10.898882	11.416494
8.089825	6.860126
7.733382	8.519774
8.701693	9.983656
6.600816	5.747121
8.578805	7.409011
9.727650	9.484095
9.682092	10.492653
7.083124	5.732140
9.617610	10.137279
9.034592	7.967994
7.930368	10.418572
8.401840	7.280310
8.923577	9.536700
8.325110	8.958852
7.631101	6.861546
8.344169	7.814437
6.851980	7.147098
10.095223	9.656111
10.005964	9.671740
9.591746	9.551522
8.693852	9.538236
9.238850	8.912054
8.499891	8.111321
8.719652	7.068470
7.985352	6.767934
8.484297	8.094076
9.280743	9.488885
9.377067	9.454127
8.139538	10.448172
7.767765	9.700524
9.006568	8.111881
7.863698	9.475135
10.153486	10.765218
8.854023	9.007466
9.082500	9.397386
8.901393	7.324963
9.592583	11.351537
9.569871	7.730183
10.628919	10.260413
8.571806	7.962233
10.748745	8.937696
8.302211	8.212691
8.109139	9.188942
9.474433	11.203796
8.609788	7.716247
7.004970	7.336640
9.135687	9.410215
8.895505	10.835258
9.066984	8.766234
8.430616	6.442583
8.982203	9.595022
9.379587	10.203886
9.584471	11.555409
10.221412	11.616224
9.116478	10.270525
9.401048	11.516169
8.162721	9.222858
8.974481	8.284779
9.607511	10.216755
9.339654	8.586150
7.308639	7.419454
9.742770	7.705760
8.446645	7.518444
8.454625	8.865352
8.591899	8.549548
9.326389	9.760854
8.625171	7.093426
10.569352	11.028257
8.589954	8.293268
8.690961	10.568375
7.786463	7.180998
8.875701	9.920215
9.645376	11.016628
8.714488	10.122449
8.583578	8.762791
6.744012	6.668629
11.323788	10.351007
8.580901	8.389220
9.490840	8.644865
10.810683	9.682305
7.823068	9.551856
7.518266	7.513123
9.969698	10.801474
8.937571	9.685122
7.542248	7.039870
9.515917	9.852364
9.130763	8.126343
9.605443	7.978074
9.019226	10.098001
9.506360	8.937808
9.341130	9.387333
9.497676	9.663713
11.039555	11.349211
8.578301	8.069229
9.183789	8.416115
9.545011	9.333719
7.883655	8.313905
9.238053	8.623637
9.017898	8.777547
7.239326	7.528371
9.004530	8.684129
8.307422	8.158199
8.556864	8.976836
8.680983	9.304638
9.412999	8.841094
9.302160	10.422087
10.156334	7.975564
9.040619	10.805987
9.087456	9.923289
7.960338	7.766552
8.698427	8.666785
7.869121	8.484653
10.106854	7.511851
9.045119	8.512788
9.249112	8.621867
7.719765	7.006013
8.420350	7.386289
8.562467	8.477882
9.968098	9.251505
8.551056	9.388870
9.715680	10.076862
8.359634	8.020189
9.049961	8.426998
9.674990	8.269430
8.497797	8.795362
9.396419	9.671250
9.064025	8.970149
8.320419	8.094855
9.571811	9.689333
7.925751	5.891784
8.608747	7.928222
7.980858	8.289226
8.720411	7.765758
8.906570	8.493929
9.502009	9.565451
10.170349	10.170996
9.435128	9.051592
10.444718	10.849377
10.573462	9.941192
6.943830	5.528995
9.649194	7.910540
8.761350	9.159393
8.394136	9.722932
9.032230	10.385207
8.649792	7.745193
10.525156	9.600867
9.794779	11.352528
9.620385	8.908938
9.873387	10.198932
7.491311	9.533707
7.247098	5.227507
9.224975	9.621722
9.205555	9.537395
7.804889	6.888349
9.097347	9.494964
8.997364	9.371424
8.761517	9.598964
8.493697	7.239949
8.481911	9.590113
9.431090	9.840259
10.519312	11.691518
8.854663	9.327747
6.706527	5.943887
9.113385	8.195419
9.281425	11.652448
9.867447	11.298405
9.218967	10.363015
7.344641	7.206417
6.641068	5.669495
11.649286	12.967137
8.703517	7.381731
8.499910	10.653956
8.718392	5.805930
9.585186	8.735056
9.375355	7.470317
8.281807	8.915221
9.908449	9.191699
6.659054	7.356035
8.905070	7.782910
9.698350	8.207684
7.713901	7.034387
9.683610	7.876248
8.943130	8.407819
9.116088	8.856495
8.290213	6.296125
8.552872	8.513830
8.395161	8.528980
8.689081	9.526087
8.758793	10.015208
8.291953	9.243091
9.496970	9.581262
10.109793	9.943596
10.962157	11.314955
8.493140	8.837036
7.313911	8.275380
9.288110	10.374083
8.593848	7.848485
9.148890	8.936307
8.856892	9.487714
7.650418	7.484147
9.046998	8.900884
9.491790	9.128194
8.971925	10.270101
8.302732	6.878620
8.978886	8.851405
8.164764	9.311092
7.338754	7.647661
10.435128	8.536189
9.218096	10.085753
9.645578	9.317573
8.420039	9.682879
9.560689	10.576326
8.085664	8.907940
9.130436	10.091751
11.118029	13.409621
9.480478	10.124560
9.101827	9.561207
9.345438	8.948993
9.925658	8.465091
8.375587	8.047312
9.705492	8.840223
8.631051	7.182413
6.801937	7.041367
8.171023	7.183262
8.917530	9.517942
8.670535	8.546947
7.612340	7.616141
9.908780	11.347519
9.280378	8.504428
10.819529	11.429915
8.243022	8.410553
8.243627	8.539916
7.272020	5.709509
8.053954	7.911352
9.415119	8.990099
8.435391	6.981234
9.640100	8.878802
8.042329	7.912211
9.421452	10.290964
9.806270	9.297491
10.149642	11.276016
8.528800	8.203496
6.977536	7.960918
8.190674	8.921546
7.198466	7.188122
7.863619	8.807586
9.306784	10.453951
7.484702	6.126236
7.796198	6.828166
7.579784	6.727331
9.975397	10.591144
8.726858	10.064697
8.285303	7.484776
9.095037	9.389773
9.418582	9.421952
8.525340	9.828908
8.659452	10.982393
9.391878	10.141564
10.260436	10.787543
9.668791	10.084605
9.425282	9.265524
7.723370	7.889564
10.196188	8.855249
9.661033	11.509810
9.936337	10.193633
10.315771	10.955519
9.477116	8.537657
7.678019	6.764991
8.465040	8.089227
8.879308	10.901311
7.797396	8.514133
8.053362	6.983904
9.006922	10.308360
9.086473	9.105461
10.364545	10.221374
8.328956	9.147673
10.246806	11.036652
8.813688	8.028364
9.744921	11.528815
10.052150	10.165711
10.455731	10.087823
7.546345	8.122940
10.540815	10.614533
8.814231	10.048617
9.659750	8.707793
7.914929	7.847009
8.570713	9.236287
9.795874	8.208384
9.191542	9.488380
10.001536	9.302878
9.851992	8.329325
10.422071	11.008837
8.337426	8.200687
7.908345	8.182835
9.121807	8.290912
10.446172	10.511027
8.988233	9.391833
8.146962	7.104301
8.747037	10.044975
8.728016	8.264087
8.556401	7.470909
9.626538	11.674810
8.083680	6.247829
7.679928	8.348189
8.919197	10.704079
9.533791	8.796716
8.762133	9.488891
8.196955	6.641186
10.219286	9.422057
8.444407	11.146197
8.924585	7.919272
11.637462	10.215309
8.222469	8.807113
8.409507	9.408107
9.200155	9.625150
9.726105	8.917574
9.824589	10.046877
8.515682	7.659652
10.016496	11.042605
6.711305	5.989159
11.609799	12.662872
9.491100	10.031474
8.116145	6.893367
9.981579	9.583293
7.132271	7.127255
7.490861	7.463854
8.658479	10.126731
7.374496	7.791768
9.959779	11.811752
10.016696	11.165476
9.054348	8.946802
9.385753	10.431841
6.250930	6.902867
8.786906	7.705368
10.778537	10.175441
7.416910	6.667539
8.109557	7.953182
8.659097	10.049459
9.073600	8.193308
8.619081	7.345249
8.171060	8.396082
8.368542	8.865795
9.323857	10.009478
7.813755	6.770206
9.755144	8.778806
9.138564	9.058631
9.040468	8.776246
10.897481	9.326326
9.051047	10.429954
9.522693	10.394438
9.188742	11.345589
9.460897	6.998839
9.197735	10.746782
9.443464	8.443809
8.884121	8.719687
9.631928	8.285818
9.190686	9.716772
8.286803	8.261160
8.259534	10.348518
9.819972	9.283168
9.731670	9.377705
10.655869	11.316448
9.495596	9.183174
9.051669	8.829017
8.548090	8.185901
9.821464	8.307707
8.912008	7.516519
9.611846	8.742974
8.996591	10.038530
10.575511	9.546745
9.084678	9.644835
8.251347	7.338366
7.842283	7.945142
7.693071	6.698190
9.223311	6.882674
9.630628	9.591821
9.530834	10.564722
9.795135	9.714569
10.738725	10.464524
8.028024	8.203104
9.383189	9.990679
9.724853	10.756326
10.393622	11.875736
8.226888	7.924776
8.456998	7.849865
9.443252	9.201449
9.578189	8.217182
8.987218	9.293856
9.154231	9.366971
9.143522	9.793642
9.194113	10.048994
10.329480	10.097537
8.968213	10.288135
8.633571	6.690202
8.656478	8.175387
9.897595	9.223850
9.330081	10.416328
9.383010	10.396539
9.356832	10.722500
9.046914	9.522459
10.853984	9.721922
9.333088	8.302400
9.872092	10.615639
9.625452	10.972991
7.113027	6.052180
9.755822	10.558963
11.540051	12.624324
9.871132	10.755017
9.827041	10.422909
8.072255	9.286336
10.180377	9.791949
8.434207	8.374226
7.834794	7.956974
8.246857	7.877862
10.273097	10.412060
7.614675	7.981287
7.949978	9.484762
7.917013	6.951622
9.144230	8.765312
7.927656	6.698897
6.593765	8.982223
8.391469	8.866125
7.563472	8.527850
8.789044	8.476393
8.230066	8.309847
9.142421	8.677526
9.836683	7.855454
7.967867	7.006101
9.090724	8.036279
9.079555	9.806545
7.132346	7.475091
9.126007	10.153887
9.108777	7.323130
9.541410	10.873477
7.064665	6.853526
9.295027	8.472564
9.610160	9.151013
9.029119	9.168834
8.688304	9.171744
7.263144	6.937514
9.879727	8.711745
9.905941	9.449358
9.483621	8.349738
11.333851	10.844569
8.078725	9.386911
9.612477	8.690617
9.919101	10.906750
8.364554	7.693895
8.003372	6.385604
7.743659	5.130535
8.703192	10.458442
9.170887	9.618829
9.080015	10.403671
7.845348	8.646780
8.324059	7.840853
9.840154	9.728765
7.984069	7.952111
8.599474	10.472228
8.633693	8.954374
9.349941	10.432815
9.592232	10.386629
9.263975	9.990006
9.228362	11.769922
9.250402	8.920536
10.838577	9.687409
8.734410	9.509176
8.400304	10.290186
8.255643	8.377915
7.636007	6.594158
9.402451	10.456275
8.862296	8.380324
8.719274	7.222821
7.061376	5.495806
10.629448	9.828308
9.700335	11.594494
11.191458	11.956220
5.891086	6.597689
8.123367	5.498281
8.326372	7.840579
10.577423	9.627917
7.799754	6.070382
10.058110	11.349322
10.052293	9.155254
8.509784	8.541267
9.090008	9.674185
9.863837	10.994958
8.663558	8.395492
9.512095	8.406856
6.794138	7.901516
8.899707	10.158887
7.921006	8.183741
9.504805	10.577833
7.628078	8.459598
10.022630	9.185497
11.217171	11.092749
7.650749	7.862098
9.274512	10.256637
9.891505	10.516883
10.699744	10.680877
8.654448	10.481503
9.389869	7.496503
8.155379	8.525547
8.662720	9.417144
11.584098	12.784653
10.580866	10.979949
8.371647	9.226231
7.024490	6.347747
6.469136	6.145358
8.098025	7.862569
8.331830	9.217908
9.580239	7.542963
8.588578	8.184728
9.264540	10.182092
12.069696	12.488666
7.892972	9.315787
7.620078	7.598683
7.811560	9.569839
9.374375	11.172479
10.333620	9.245309
8.983861	9.142459
8.166676	7.784211
9.973506	7.675379
8.753603	8.240750
8.191766	8.358248
7.938968	8.511548
9.239459	8.322263
9.043282	7.763096
9.555818	8.157457
8.675463	8.750286
8.381521	8.254231
9.177504	8.436093
9.284938	9.566569
9.936353	13.373497
9.874815	9.729169
9.829220	9.236402
10.028715	9.438419
10.377678	10.740182
8.812633	9.697100
10.416525	11.300510
9.135652	8.957659
8.849758	8.808424
10.046863	11.383520
10.394766	8.923166
6.721481	5.782969
9.316255	9.895768
9.538956	9.261155
8.768702	10.303716
8.321673	8.573003
8.719804	10.356114
8.183751	8.510863
9.261594	8.833571
9.642189	9.307051
8.869189	8.255652
10.762580	12.115751
8.256591	10.090896
10.108535	10.618019
9.954606	10.498096
7.589456	7.796784
8.937835	10.341245
8.816731	10.033038
9.481786	7.542481
8.858310	8.864116
9.762072	9.384282
7.594708	7.976124
8.892879	8.543106
9.137983	8.372956
9.082180	9.771872
7.236036	6.880992
8.360800	7.924866
6.854093	7.445078
7.854963	9.703205
8.809721	8.040302
8.079201	9.271216
10.468885	11.095080
8.825807	8.784500
7.759704	8.256821
10.824281	10.698043
11.707074	13.596989
8.174093	9.704968
9.686706	9.898876
9.531074	8.141321
6.124573	5.946492
8.385161	6.930976
8.057913	6.687686
8.331683	9.294505
7.827696	7.844362
9.786317	9.726561
9.510941	6.947333
9.671963	10.596614
7.646635	8.653499
9.224137	9.407625
7.842137	9.367614
7.088891	6.613964
8.235576	8.349820
8.213149	8.968997
7.378604	5.803795
8.515346	9.658597
8.437399	9.395319
6.191467	4.568871
9.823368	10.465428
8.345568	7.883967
8.773841	9.439016
7.168890	5.990544
7.596221	10.301342
8.391342	8.933709
9.532953	12.089829
8.228503	5.244666
9.297274	8.457594
10.134802	9.702197
8.111742	7.450400
8.013712	6.594117
9.639856	9.137507
8.622680	9.129650
8.551017	7.919783
10.504163	12.424505
8.312078	7.918908
10.611506	9.703788
8.506556	8.737678
7.818696	7.681967
9.236050	11.434761
8.300619	7.811774
7.559961	6.514945
9.956572	9.956954
10.075823	10.160535
9.163233	8.344596
8.241715	7.738018
8.715108	9.220128
9.413551	8.535065
9.138228	9.557573
8.095229	7.457651
8.565050	9.559067
7.932224	6.594887
10.913549	9.501612
8.656897	9.115317
9.650126	9.008115
10.109980	10.194059
10.544195	10.519117
7.189356	8.063971
9.531080	8.535686
8.854556	7.354652
8.455369	8.768096
9.167401	8.833633
10.370143	10.986256
8.083494	8.924872
10.232513	10.609035
7.760774	7.042340
8.327595	7.829569
10.292186	10.829189
10.367745	11.670194
7.941785	9.921843
8.373760	7.475622
8.579791	7.758084
8.161000	8.727294
7.721207	7.504536
9.433170	8.797294
7.915056	8.268565
10.221374	11.746446
8.991503	8.268932
9.820945	11.171425
11.060836	11.475450
8.689606	7.243230
7.900789	8.093776
8.083969	8.811452
8.733309	8.659287
8.885360	9.558930
7.839775	8.104984
9.544140	9.050952
8.588089	8.669637
9.621439	8.680950
9.137905	10.571810
8.557484	8.714020
9.501509	10.561670
8.647286	8.768939
7.387923	7.925980
9.235999	10.409352
9.716371	9.434265
7.299054	6.000398
9.838553	10.045847
10.041476	7.973763
10.141770	10.056638
8.534231	8.201266
10.028491	10.049874
9.157534	9.176254
8.781474	8.952091
8.722021	8.608682
8.599465	8.862699
10.422045	11.085818
11.348526	10.303398
10.918515	11.882994
8.791775	8.935471
9.246378	9.361261
8.847638	8.867792
11.189242	11.988056
8.212221	8.649958
10.428591	11.314778
8.756866	9.283198
7.386080	9.334368
8.737581	9.543413
10.347901	9.170943
8.471109	8.954276
10.879809	13.072979
7.001267	6.321317
6.823416	6.129779
10.130543	9.849295
10.407494	11.547296
9.252353	9.074485
8.420746	7.213098
9.881103	7.487299
8.652338	6.422110
9.814442	10.690844
7.704423	6.325217
9.082121	10.318026
9.488928	9.737288
8.591766	10.928686
8.141231	8.557578
8.250754	8.104205
7.661494	7.344300
9.324627	7.547313
9.901407	9.166737
10.056836	11.937093
7.520250	6.632671
9.237009	8.452178
9.662727	8.321283
9.086044	8.115512
7.423373	6.046773
8.614365	9.108214
9.339048	9.656244
9.577246	9.462163
10.056397	10.481924
8.395814	8.332436
8.658741	7.645206
8.857831	8.905657
7.868461	7.364997
10.983647	11.861024
8.173101	7.014751
8.094404	8.466964
9.331524	9.644610
9.727388	10.172462
8.229528	7.722408
10.494212	12.167116
8.328741	7.987082
8.507841	8.025198
9.736898	8.939928
8.566763	6.209319
8.130594	10.322921
8.172968	9.653310
8.031651	8.054541
9.085676	9.102625
10.065444	9.112075
9.058319	8.881418
9.900312	10.363189
8.266043	9.614071
6.758154	6.971551
7.121862	7.144444
